Temperature_K,LogS
303.15,-0.6349295403768576
308.15,-0.5998509879295936
313.15,-0.5533948262437964
318.15,-0.5153499810516405
323.15,-0.4681104465254301
283.15,-4.752110671154092
288.15,-4.6307827464515645
293.15,-4.5025321768988285
298.15,-4.389398456124467
303.15,-4.2731653242978105
308.15,-4.170237810817301
313.15,-4.066620498050144
318.15,-3.965171700771057
278.15,-1.7420852060309409
283.15,-1.648168417847064
288.15,-1.5630777729693666
293.15,-1.4751751174144625
298.15,-1.3890591493421125
303.15,-1.306819570681179
308.15,-1.2246853291935496
313.15,-1.149456747643414
318.15,-1.0760364273425338
278.15,-1.2915018236506617
283.15,-1.2135906383304047
288.15,-1.13271817358138
293.15,-1.0534327359785742
298.15,-0.9738623458540676
303.15,-0.8940981176680017
308.15,-0.8144927241306533
313.15,-0.7401161219944378
318.15,-0.6688216215981965
278.15,-1.4075920397035242
283.15,-1.3290520055061803
288.15,-1.2385657538743138
293.15,-1.1492325792425404
298.15,-1.0597781917312576
303.15,-0.969349771959937
308.15,-0.8812085896623757
313.15,-0.7974050831545486
318.15,-0.7167733424333544
278.15,-1.2466275129195408
283.15,-1.1759692339785572
288.15,-1.107932297049072
293.15,-1.034081865980042
298.15,-0.9618081261669016
303.15,-0.8913847211287674
308.15,-0.8186720186444121
313.15,-0.7484531818495944
318.15,-0.6749433718535405
278.15,-1.3504595279602536
283.15,-1.2739679609388328
288.15,-1.1935867848317152
293.15,-1.106882529636063
298.15,-1.019845872068054
303.15,-0.9408137560687428
308.15,-0.8619539653814391
313.15,-0.7893170289972337
318.15,-0.714274951312761
278.15,-1.1340327888066857
283.15,-1.068855706473507
288.15,-0.9962436549619588
293.15,-0.9209725648338216
298.15,-0.8497876298928594
303.15,-0.7729345887285625
308.15,-0.7012687809005161
313.15,-0.6319181923193071
318.15,-0.5656845491662853
278.15,-2.1843170918650596
283.15,-2.090505335275941
288.15,-1.993650654151176
293.15,-1.891341582234734
298.15,-1.7990975000439455
303.15,-1.7111528439242414
308.15,-1.6225567502850613
313.15,-1.5372506113935611
318.15,-1.45172350737564
278.15,-0.9637284764982996
283.15,-0.8994550160024044
288.15,-0.8302786408301214
293.15,-0.7547004394074122
298.15,-0.6813202034533681
303.15,-0.6079913435477422
308.15,-0.5338712404762527
313.15,-0.4636834357390419
318.15,-0.3902737062949916
278.15,-0.6975756868680121
283.15,-0.6313043941183513
288.15,-0.5485194296847667
293.15,-0.4609857898082293
298.15,-0.3753488598603837
303.15,-0.2870215442297077
308.15,-0.2083776182295399
313.15,-0.122758240629663
318.15,-0.0367378734031555
278.15,-4.600873671226821
283.15,-4.4847999039324895
288.15,-4.371052633165036
293.15,-4.257256793602464
298.15,-4.148179329306736
303.15,-4.043959894504176
308.15,-3.938385140472944
313.15,-3.8340046757621544
318.15,-3.728946902002559
278.15,-2.043122495241112
283.15,-1.9369848314389069
288.15,-1.8334847450311476
293.15,-1.7296686067160416
298.15,-1.6319366559541704
303.15,-1.5298357157770677
308.15,-1.4378119027969205
313.15,-1.3418979037746623
318.15,-1.2440970408415406
334.55,-0.3663817283625161
335.35,-0.3430239951186165
336.65,-0.3101453318498707
336.95,-0.3102986834744011
337.25,-0.2997793527839228
337.85,-0.2794337026391865
293.2,-0.8832180360628826
298.2,-0.813732827313424
303.2,-0.7512338169902976
308.2,-0.6951777626157009
313.2,-0.655327128345708
292.95,-0.3370119825684364
302.85,-0.240231230597772
311.95,-0.126798741022539
320.65,-0.0207713440090652
273.5,-0.4547727877590181
289.99,-0.2951254755592933
293.65,-0.2474396491367177
302.5,-0.192284178658851
304.05,-0.1595397062535049
313.05,-0.0852695805678033
320.25,-0.0229910171924428
325.35,0.0320986057471241
330.25,0.0803849348894078
336.15,0.1639908009201033
343.45,0.2322066954601016
348.15,0.287465348414221
353.05,0.339211747046185
356.15,0.3624076727169641
293.15,-0.160268529182823
298.15,-0.131663514421899
303.15,-0.0615999998637158
308.15,-0.0183814593481183
313.15,0.0383327799274577
262.78,-1.4282937596702
275.42,-1.2739823162332502
285.72,-1.1736836503532253
301.15,-1.015558627678158
303.55,-0.4417394424082256
313.85,-0.3513789714285207
323.65,-0.2642005991310255
333.65,-0.1541754405007872
343.55,-0.0629869690335439
353.75,0.0243889498432947
361.55,0.1090432674419121
293.05,-0.3844100996937477
302.95,-0.3037192759764785
312.55,-0.2252073818932873
323.05,-0.1255621858161041
332.55,-0.04350900036508
343.65,0.0581032365051517
353.15,0.1699799816374218
362.65,0.2634180128825495
293.05,-0.2405315362085564
302.95,-0.1559433017336761
312.55,-0.0697509506183105
322.55,0.0124890030962985
332.25,0.1194753926436219
342.15,0.2274981080177364
351.25,0.3174849226862518
359.15,0.3927650439814972
298.15,-0.0386096205538829
303.15,-0.0085290881644886
308.15,0.021005042507119
313.15,0.0492778843022182
318.15,0.0817559138117207
323.15,0.1127034657018116
328.15,0.1505342737637071
333.15,0.1863435531290254
284.49,-0.0947929047325734
288.38,-0.069782172963477
293.15,-0.0406858149763315
293.54,-0.0377240427153004
295.15,-0.0029103497491622
295.69,-0.0116134245017179
298.15,-0.0067242551672805
303.15,0.0493754886369184
305.35,0.0786574576350215
308.15,0.0828699003594825
313.15,0.1042419873918237
314.15,0.1244600514130645
322.15,0.213928909092964
332.95,0.3311263484742229
341.25,0.4236294666994613
350.05,0.5462834966238947
360.15,0.6396070886319498
293.45,0.1926936676426562
303.55,0.283275148438129
313.95,0.3799003304635828
323.35,0.4707070313831382
330.95,0.5574544105370883
341.55,0.6928534368362278
354.15,0.8318559748268544
293.15,-0.2542463975367556
293.15,-1.0545978101738038
293.15,-1.0654069733208589
293.15,-1.073908132410843
293.15,-1.075628454917407
293.2,-1.0408778474931704
298.15,-0.9534974512642872
298.15,-0.9727814530022656
298.15,-0.9785302707857406
298.15,-0.988941411329928
298.15,-0.9915361965620664
298.15,-1.0028489295259109
298.15,-1.0521019183111893
298.2,-0.9511480000652084
303.15,-0.0598427492003381
303.15,-0.9064999992415204
303.15,-0.9074731003807536
303.15,-0.9135552650728774
303.15,-0.9241543701226844
303.15,-0.9364726569557784
303.15,-0.9478432960209694
303.15,-0.9779480230142102
303.2,-0.8974914349240013
308.15,-0.7980436468544649
308.15,-0.8320327022763817
308.15,-0.8321963756497083
308.15,-0.8488815900646322
308.15,-0.8514402997915346
308.15,-0.8581813742460629
308.15,-0.8955069109804634
308.2,-0.8047162225072092
310.15,-0.8227889199821976
313.15,-0.7340878574453783
313.15,-0.7593455490879061
313.15,-0.7748304399764007
313.15,-0.7792953398167766
313.15,-0.7799472794266568
313.15,-0.7874932244967009
313.15,-0.8264883445557669
313.15,0.1328462149146125
313.2,-0.7633130940767654
318.15,-0.7021592666332956
318.15,-0.73995747694142
323.15,-0.6570590865500657
323.15,0.2973933718832182
328.15,-0.5877500620100625
333.15,-0.5202344945464003
293.15,-1.700951422351746
298.15,-1.622955993712789
303.15,-1.5363108164310078
308.15,-1.461605524175417
313.15,-1.3944646333593285
318.15,-1.3099808812297156
278.15,-1.6000656586879898
278.15,-1.877435775528484
283.15,-1.5276710503858206
283.15,-1.7815418941776366
288.15,-1.4336727030774885
288.15,-1.6936025155642882
293.15,-1.3482481127532524
293.15,-1.5932546803086165
298.15,-1.282510574350122
298.15,-1.506422842330534
303.15,-1.1471881530368595
303.15,-1.4255019767008517
308.15,-1.0722673863392576
308.15,-1.355242051991839
313.15,-0.9704000588810424
313.15,-1.2787896567721009
318.15,-0.9038220060701644
318.15,-1.203745697599
278.15,-0.1707967184222503
283.15,-0.139718233068318
288.15,-0.0968909898874268
293.15,-0.0576997487938303
298.15,-0.0210331372744588
303.15,0.0107369270953416
308.15,0.0501073627938642
313.15,0.0834258029039451
318.15,0.1216478633984792
323.15,0.15715439242134
278.15,-2.5410408453732263
283.15,-2.4350323429706564
288.15,-2.3163253710490785
293.15,-2.1198359788355146
298.15,-2.044916805102504
303.15,-1.911604184283432
308.15,-1.800348546211165
313.15,-1.6985986317394672
318.15,-1.5863128696606206
278.15,-1.524572625009768
283.15,-1.4308746017664842
288.15,-1.313971792379964
293.15,-1.247121343479049
298.15,-1.1507261195955651
303.15,-1.0964861731441558
308.15,-0.9734271070042588
313.15,-0.8833166263715363
318.15,-0.7872852492234858
278.15,-2.649764843444226
283.15,-2.5268989643539723
288.15,-2.427028639037908
293.15,-2.2798099523884803
298.15,-2.199118673638591
303.15,-2.101030264156012
308.15,-1.941095036248118
313.15,-1.8565185950219605
318.15,-1.770174941814004
278.15,-2.6917187908578155
278.15,-2.7265806503884664
278.15,-2.9956300738991417
283.15,-2.544308496876458
283.15,-2.5984225448665694
283.15,-2.8494258160870913
288.15,-2.464494692676182
288.15,-2.470865886509018
288.15,-2.738173394286131
293.15,-2.3444279280545817
293.15,-2.386588280785229
293.15,-2.633157005132511
298.15,-2.2038004745515347
298.15,-2.2266106038332167
298.15,-2.549600510848852
303.15,-2.106929924576427
303.15,-2.1151327359279173
303.15,-2.4700299509272963
308.15,-1.969799633044633
308.15,-1.998094545922412
308.15,-2.381463730406264
313.15,-1.868865252006492
313.15,-1.8813828381413047
313.15,-2.297732163790551
318.15,-1.7573032737311776
318.15,-1.779043555662328
318.15,-2.202826058144227
278.15,-1.544801345667017
283.15,-1.5187329329363692
288.15,-1.4907333668388685
293.15,-1.4625045219637252
298.15,-1.43165379109789
303.15,-1.3993955840802028
308.15,-1.3655260352288476
313.15,-1.3289659025992293
318.15,-1.2968118399216453
278.15,-2.673208572222624
283.15,-2.5725060457274123
288.15,-2.4611040280507925
293.15,-2.3663157380891637
298.15,-2.274103134027084
303.15,-2.1838645703009982
308.15,-2.0947929852554115
313.15,-2.00837850502763
318.15,-1.929767969116708
323.15,-1.8511910552691009
278.15,-2.430126630649722
283.15,-2.3306674244776504
288.15,-2.2559239181602972
293.15,-2.1659106790640954
298.15,-2.0969719891513865
303.15,-2.010654817795238
308.15,-1.9224139062869323
313.15,-1.8528137453515503
318.15,-1.7712726158366898
323.15,-1.6982273119230775
278.15,-2.475428226680723
278.15,-2.702635569729495
283.15,-2.347800286341134
283.15,-2.5864015559316553
288.15,-2.2459011969224685
288.15,-2.4823647657132417
293.15,-2.1531760820998724
293.15,-2.387472237491372
298.15,-2.080288312449432
298.15,-2.3017015263546097
303.15,-1.9926768758356452
303.15,-2.2196532976085956
308.15,-1.8627915020831305
308.15,-2.1331139594598705
313.15,-1.8151704723230555
313.15,-2.039099972371106
318.15,-1.7304423981748802
318.15,-1.9557685814992731
278.15,-2.3275676832907446
283.15,-2.2399152862171396
288.15,-2.137668479990172
293.15,-2.041014164351446
298.15,-1.9589956967396176
303.15,-1.8787998443088536
308.15,-1.7987862870234912
313.15,-1.7268396198268638
318.15,-1.6343631580580902
323.15,-1.5652046855935486
278.15,-2.609400687331346
278.15,-2.9226369848703113
283.15,-2.441091292770013
283.15,-2.7620769304195263
288.15,-2.314042251695466
288.15,-2.633585019640835
293.15,-2.124644468355461
293.15,-2.543344314868125
298.15,-2.0165265306616464
298.15,-2.454260340680483
303.15,-1.8802950225110755
303.15,-2.363423520134704
308.15,-1.765539894317696
308.15,-2.2759819012955043
313.15,-1.662318497902311
313.15,-2.1869265419655486
318.15,-1.53740324037313
318.15,-2.073732079569883
278.15,-2.0253651138896154
278.15,-2.3884699803060387
283.15,-1.9475056181215225
283.15,-2.269214467917525
288.15,-1.9249399841895831
288.15,-2.1737834518994466
293.15,-1.8210976123543057
293.15,-2.093110893119827
298.15,-1.7407996299452686
298.15,-2.0004767886512593
303.15,-1.6608261075644275
303.15,-1.920721862359974
308.15,-1.57029854831738
308.15,-1.8499129525682765
313.15,-1.4888597656555584
313.15,-1.774452740937137
318.15,-1.411822509536484
318.15,-1.707955020605853
278.15,-1.911683389026824
283.15,-1.852191293254601
288.15,-1.76329459156173
293.15,-1.6875924021439723
298.15,-1.6223155794768416
303.15,-1.55406938434666
308.15,-1.438049172421649
313.15,-1.3206072952275285
318.15,-1.2663497255020784
278.15,-2.3414725297775187
278.15,-2.374971174475747
278.15,-2.560165941535864
283.15,-2.2003641443889763
283.15,-2.2174035659818827
283.15,-2.4393131338549168
288.15,-2.067399044279052
288.15,-2.1068139772654586
288.15,-2.34061035379862
293.15,-1.9868935859857852
293.15,-1.9962486000941724
293.15,-2.2526699442857927
298.15,-1.890199064124961
298.15,-1.9124706434074008
298.15,-2.1628211978116623
303.15,-1.77606734948159
303.15,-1.793822454752037
303.15,-2.0839659747958392
308.15,-1.6755223063852247
308.15,-1.691812571276518
308.15,-2.00295208899537
313.15,-1.5838512961721785
313.15,-1.595776555917075
313.15,-1.910275306267426
318.15,-1.475693817552197
318.15,-1.496609742141051
318.15,-1.820244160155568
278.15,-0.6304283606492234
278.15,-0.6360325702874892
283.15,-0.6020315076921909
283.15,-0.6137737302091024
288.15,-0.5727107913143165
288.15,-0.5932452485614833
293.15,-0.5460749998383391
293.15,-0.5694367488295675
298.15,-0.5193718908395616
298.15,-0.5466016893932321
303.15,-0.4940279534805847
303.15,-0.5230865988728499
308.15,-0.4702594839428972
308.15,-0.4989492690299033
313.15,-0.4465272657949445
318.15,-0.4227440266082723
278.15,-0.6198380279272551
278.15,-0.6465852976195561
283.15,-0.5609893105219065
283.15,-0.5878219970620351
288.15,-0.5070937354950127
288.15,-0.533717806781763
293.15,-0.455045539553586
293.15,-0.485539711051317
298.15,-0.4017638434687761
298.15,-0.4355366720266357
303.15,-0.3543206225919671
303.15,-0.3917399083769903
308.15,-0.3031133635225066
308.15,-0.349496568101722
313.15,-0.2551341683649382
313.15,-0.3022002980544259
318.15,-0.2096164749058679
318.15,-0.2597985825595967
278.15,-1.8471351829936289
278.15,-1.9029428476344312
283.15,-1.7532324789929572
283.15,-1.811164270432932
288.15,-1.6796309142581012
288.15,-1.7066303908239238
293.15,-1.6007102651860343
293.15,-1.6360686094060963
298.15,-1.524039908425458
298.15,-1.5396548898510156
303.15,-1.4437000685054378
303.15,-1.4778932185392375
308.15,-1.369851942370483
308.15,-1.3759665394386682
313.15,-1.295508882422398
313.15,-1.3012678776345854
318.15,-1.2178367424309209
318.15,-1.2307880467101435
323.15,-1.1355699198469718
278.15,-1.9691960850567545
278.15,-2.444411297412223
283.15,-1.8425111784907888
283.15,-2.342278377554914
288.15,-1.748539336396895
288.15,-2.246941838643203
293.15,-1.6490572751236174
293.15,-2.163372095603637
298.15,-1.6088116681687186
298.15,-2.082338488154779
303.15,-1.5012311175838025
303.15,-2.0072382941598703
308.15,-1.3805930675838347
308.15,-1.9293964820562088
313.15,-1.2952891006658762
313.15,-1.838871130029956
318.15,-1.186555653997842
318.15,-1.748223537836959
293.15,-0.2486205420541219
298.15,-0.1671564924605544
303.15,-0.0951479879361633
308.15,-0.0243481750420589
313.15,0.045149767062975
318.15,0.1152812881881192
323.15,0.1834552011510912
278.15,-3.905558499130711
283.15,-3.7665842199525414
288.15,-3.626219714056067
293.15,-3.4949952448238566
298.15,-3.395337624414908
303.15,-3.2907967650844308
308.15,-3.201021453169518
313.15,-3.101418851011868
318.15,-3.0049023213114823
278.15,-4.508546121526529
283.15,-4.323341176260775
288.15,-4.181940103385365
293.15,-4.016112012932587
298.15,-3.8682822965570782
303.15,-3.715323272425619
308.15,-3.5751856432364386
313.15,-3.430427906582391
318.15,-3.3059984595170686
283.15,-4.741218681766415
288.15,-4.598980667408453
293.15,-4.457183704939847
298.15,-4.322143759901343
303.15,-4.205654745450386
308.15,-4.088475363605087
313.15,-3.9811469706669382
318.15,-3.875218618276691
323.15,-3.769912028915901
288.15,-1.1279937737900976
293.15,-1.0839483799720198
298.15,-1.0337512749209576
303.15,-0.9737736103818831
308.15,-0.9020083827908948
313.15,-0.8294419903273792
318.15,-0.7582603549981917
323.15,-0.676938876424389
278.15,-1.3380487498426232
283.15,-1.2797316629599702
288.15,-1.203603997582284
293.15,-1.132152226022901
298.15,-1.062568111419801
303.15,-0.987243981432988
308.15,-0.9135692399764308
313.15,-0.8376155050335342
318.15,-0.7661299068965375
323.15,-0.6928058051818818
278.15,-1.8389954280538665
283.15,-1.7611423674321571
288.15,-1.6775657138595694
293.15,-1.5972065792320258
298.15,-1.513765109464539
303.15,-1.4440142423017643
308.15,-1.3631589106131063
313.15,-1.2836359963021533
318.15,-1.194327102226669
323.15,-1.1135305507054507
278.15,-1.656696553555035
283.15,-1.5743534086625088
288.15,-1.4978224785684993
293.15,-1.4164052132019065
298.15,-1.3428108777683494
303.15,-1.2474612521466693
308.15,-1.1768417015101325
313.15,-1.0983773244215476
318.15,-1.0259794656925854
323.15,-0.95632824362507
278.15,-1.722328574951233
283.15,-1.664167243155506
288.15,-1.597435016889274
293.15,-1.5279516063011531
298.15,-1.4434852279480967
303.15,-1.357815698338963
308.15,-1.282128182724567
313.15,-1.1942517990855308
318.15,-1.120492031564937
323.15,-1.0428307341318253
278.15,-1.6033739138605998
283.15,-1.5418025773981183
288.15,-1.4695845031818373
293.15,-1.4036765578231456
298.15,-1.3286780607742967
303.15,-1.2544217540735658
308.15,-1.1726682116739269
313.15,-1.0972749526344867
318.15,-1.016662340991015
323.15,-0.9425090148653916
278.15,-1.544232895868264
283.15,-1.4689243824417482
288.15,-1.39751140097631
293.15,-1.3254056730653383
298.15,-1.2527748800891487
303.15,-1.1805601779524115
308.15,-1.1029802276195213
313.15,-1.025813484524315
318.15,-0.9485566182393936
323.15,-0.8763557070696051
278.15,-1.4279491447111647
283.15,-1.365910581536145
288.15,-1.3029547882421462
293.15,-1.2382690486243677
298.15,-1.156444626090279
303.15,-1.0771124022047704
308.15,-0.9983296830451824
313.15,-0.9247774750487846
318.15,-0.8410388895294142
323.15,-0.7686139255092073
278.15,-1.4977901354488827
283.15,-1.4150904194659226
288.15,-1.3392445324016145
293.15,-1.2622187704543484
298.15,-1.189972802620578
303.15,-1.107954246828117
308.15,-1.036883136413147
313.15,-0.9661833184989452
318.15,-0.8872057789040992
323.15,-0.812540003597373
278.15,0.1766220483977734
283.15,0.1966787257915778
288.15,0.2167370182178906
293.15,0.2392836615543853
298.15,0.2701734043040364
